ident;lat;long;y_proj;x_proj
1.10.15-1; ; ;-1.516416327;20763369.87
1.10.15-1;-16.39951561;-71.49647527;-1941646.331;2842832.732
1.10.15-1;-16.39941547;-71.4965301;-1941633.873;2842827.824
1.10.15-1;-16.39925134;-71.49663913;-1941613.213;2842817.605
1.10.15-1;-16.39913938;-71.49676556;-1941598.463;2842804.732
1.10.15-1;-16.39908247;-71.49685944;-1941590.591;2842794.829
1.10.15-1;-16.39895154;-71.49712432;-1941571.865;2842766.502
1.10.15-1;-16.39886556;-71.49718639;-1941560.979;2842760.587
1.10.15-1;-16.39877232;-71.49722382;-1941549.552;2842757.561
1.10.15-1;-16.39843178;-71.49732723;-1941508.236;2842750.287
1.10.15-1;-16.39833437;-71.49738384;-1941496.078;2842745.142
1.10.15-1;-16.39822367;-71.49752575;-1941481.279;2842730.495
1.10.15-1;-16.39826094;-71.49763513;-1941484.278;2842717.604
1.10.15-1;-16.39808217;-71.49773088;-1941462.065;2842709.082
1.10.15-1;-16.39791921;-71.49771864;-1941443.074;2842712.602
1.10.15-1;-16.39782467;-71.49764859;-1941432.85;2842721.782
1.10.15-1;-16.397535;-71.49743418;-1941401.524;2842749.886
1.10.15-1;-16.39741401;-71.4973408;-1941388.488;2842762.059
1.10.15-1;-16.39730091;-71.49731478;-1941375.528;2842766.489
1.10.15-1;-16.39727639;-71.49738655;-1941371.742;2842758.67
1.10.15-1;-16.39731671;-71.49748613;-1941375.221;2842746.849
1.10.15-1;-16.3977077;-71.49788278;-1941416.152;2842696.752
1.10.15-1;-16.39785735;-71.49799422;-1941432.327;2842682.157
1.10.15-1;-16.39817879;-71.49795058;-1941470.643;2842682.903
1.10.15-1;-16.39851713;-71.49786203;-1941511.513;2842688.52
1.10.15-1;-16.39872928;-71.49772807;-1941538.129;2842700.938
1.10.15-1;-16.39897576;-71.49752838;-1941569.609;2842720.361
1.10.15-1;-16.39916717;-71.49732391;-1941594.68;2842741.046
1.10.15-1;-16.39926956;-71.49713287;-1941609.121;2842761.373
1.10.15-1;-16.39936634;-71.49697742;-1941622.453;2842777.737
1.10.15-1;-16.39961376;-71.49679929;-1941653.772;2842794.701
1.10.15-1;-16.39991228;-71.49658861;-1941691.505;2842814.69
1.10.15-1;-16.39976502;-71.49638006;-1941676.837;2842840.267
1.10.15-2; ; ;-1.516416327;20763369.87
1.10.15-2;-16.3997228;-71.49632529;-1941672.567;2842847.031
1.10.15-2;-16.3994505;-71.49632292;-1941640.605;2842850.862
1.10.15-2;-16.39931419;-71.49639026;-1941623.74;2842845.007
1.10.15-2;-16.39919888;-71.49645195;-1941609.414;2842839.52
1.10.15-2;-16.399075;-71.49654916;-1941593.631;2842830.115
1.10.15-2;-16.39898461;-71.49666153;-1941581.592;2842818.554
1.10.15-2;-16.3989023;-71.49678702;-1941570.338;2842805.398
1.10.15-2;-16.39877831;-71.49697388;-1941553.411;2842785.829
1.10.15-2;-16.39867171;-71.49706859;-1941539.691;2842776.482
1.10.15-2;-16.39864373;-71.49701043;-1941537.137;2842783.444
1.10.15-2;-16.39840893;-71.49709446;-1941508.49;2842776.985
1.10.15-2;-16.39829475;-71.49715822;-1941494.271;2842771.246
1.10.15-2;-16.39807748;-71.49735926;-1941466.206;2842751.288
